LIABILITIES          ID                   Segment                           Amount       Rate  Base Rate     Spread    Rate Type  Repricing   Orig. Mat.  Resid. Mat.
======================================================================================================================================================
                     nmd_retail_current_000001 Retail Current (NMD)               28200      2.06%      3.98%     -1.92%      Managed        O/N          0.0          0.0
                     term_deposit_1458    Term Deposit                          29      3.05%      3.62%     -0.57%        Fixed    At Mat.          1.0         0.87
                     term_deposit_1459    Term Deposit                          46      3.10%      3.62%     -0.52%        Fixed    At Mat.          1.0         0.43
                     term_deposit_1460    Term Deposit                           8      3.32%      3.75%     -0.43%        Fixed    At Mat.          0.5         0.22
                     term_deposit_1461    Term Deposit                          16      3.07%      3.81%     -0.74%        Fixed    At Mat.         0.25         0.14
                     term_deposit_1462    Term Deposit                          38      3.08%      3.54%     -0.46%        Fixed    At Mat.          2.0         1.02
                     term_deposit_1463    Term Deposit                          39      3.16%      3.62%     -0.46%        Fixed    At Mat.          1.0         0.78
                     term_deposit_1464    Term Deposit                          17      2.81%      3.54%     -0.73%        Fixed    At Mat.          2.0         0.91
                     term_deposit_1465    Term Deposit                          12      3.31%      3.54%     -0.23%        Fixed    At Mat.          2.0         1.06
                     term_deposit_1466    Term Deposit                          34      3.17%      3.54%     -0.37%        Fixed    At Mat.          2.0         1.34
                     term_deposit_1467    Term Deposit                          39      3.22%      3.81%     -0.59%        Fixed    At Mat.         0.25         0.18
                     term_deposit_1468    Term Deposit                          10      3.27%      3.54%     -0.27%        Fixed    At Mat.          2.0         1.93
                     term_deposit_1469    Term Deposit                           9      3.66%      3.75%     -0.09%        Fixed    At Mat.          0.5         0.34
                     term_deposit_1470    Term Deposit                          22      3.24%      3.55%     -0.31%        Fixed    At Mat.          3.0         1.99
                     term_deposit_1471    Term Deposit                          28      3.29%      3.75%     -0.46%        Fixed    At Mat.          0.5         0.45
                     term_deposit_1472    Term Deposit                          16      2.90%      3.55%     -0.65%        Fixed    At Mat.          3.0         1.32
                     term_deposit_1473    Term Deposit                          29      3.03%      3.75%     -0.72%        Fixed    At Mat.          0.5         0.34
                     term_deposit_1474    Term Deposit                          13      3.41%      3.55%     -0.14%        Fixed    At Mat.          3.0         1.85
                     term_deposit_1475    Term Deposit                           5      3.11%      3.62%     -0.51%        Fixed    At Mat.          1.0         0.98
                     term_deposit_1476    Term Deposit                          15      2.81%      3.54%     -0.73%        Fixed    At Mat.          2.0         1.56
                     term_deposit_1477    Term Deposit                          20      3.50%      3.67%     -0.17%        Fixed    At Mat.          5.0         2.07
                     term_deposit_1478    Term Deposit                          16      3.29%      3.62%     -0.33%        Fixed    At Mat.          1.0         0.58
                     term_deposit_1479    Term Deposit                          10      3.05%      3.67%     -0.62%        Fixed    At Mat.          5.0         2.82
                     term_deposit_1480    Term Deposit                           6      2.58%      3.55%     -0.97%        Fixed    At Mat.          3.0         2.75
                     term_deposit_1481    Term Deposit                          14      3.07%      3.81%     -0.74%        Fixed    At Mat.         0.25         0.14
                     term_deposit_1482    Term Deposit                          33      3.09%      3.54%     -0.45%        Fixed    At Mat.          2.0         1.92
                     term_deposit_1483    Term Deposit                          41      3.26%      3.62%     -0.36%        Fixed    At Mat.          1.0         0.92
                     term_deposit_1484    Term Deposit                          39      3.22%      3.54%     -0.32%        Fixed    At Mat.          2.0         1.36
                     term_deposit_1485    Term Deposit                          12      3.16%      3.75%     -0.59%        Fixed    At Mat.          0.5          0.4
                     term_deposit_1486    Term Deposit                          10      3.54%      3.62%     -0.08%        Fixed    At Mat.          1.0         0.83
                     term_deposit_1487    Term Deposit                          26      2.85%      3.55%     -0.70%        Fixed    At Mat.          3.0         1.73
                     term_deposit_1488    Term Deposit                          28      2.89%      3.54%     -0.65%        Fixed    At Mat.          2.0         1.69
                     term_deposit_1489    Term Deposit                          25      3.34%      3.81%     -0.47%        Fixed    At Mat.         0.25         0.16
                     term_deposit_1490    Term Deposit                           6      2.65%      3.62%     -0.97%        Fixed    At Mat.          1.0         0.95
                     term_deposit_1491    Term Deposit                          11      3.09%      3.62%     -0.53%        Fixed    At Mat.          1.0          1.0
                     term_deposit_1492    Term Deposit                          19      3.21%      3.54%     -0.33%        Fixed    At Mat.          2.0         1.69
                     term_deposit_1493    Term Deposit                          26      3.12%      3.55%     -0.43%        Fixed    At Mat.          3.0          2.0
                     term_deposit_1494    Term Deposit                          31      3.11%      3.75%     -0.64%        Fixed    At Mat.          0.5          0.3
                     term_deposit_1495    Term Deposit                          21      3.03%      3.55%     -0.52%        Fixed    At Mat.          3.0         1.56
                     term_deposit_1496    Term Deposit                          24      3.34%      3.75%     -0.41%        Fixed    At Mat.          0.5         0.32
                     term_deposit_1497    Term Deposit                          20      3.27%      3.67%     -0.40%        Fixed    At Mat.          5.0         3.93
                     term_deposit_1498    Term Deposit                          29      3.26%      3.75%     -0.49%        Fixed    At Mat.          0.5         0.35
                     term_deposit_1499    Term Deposit                          23      2.96%      3.62%     -0.66%        Fixed    At Mat.          1.0         0.78
                     term_deposit_1500    Term Deposit                          20      3.21%      3.62%     -0.41%        Fixed    At Mat.          1.0         0.99
                     term_deposit_1501    Term Deposit                          16      3.37%      3.81%     -0.44%        Fixed    At Mat.         0.25         0.19
                     term_deposit_1502    Term Deposit                          20      3.42%      3.62%     -0.20%        Fixed    At Mat.          1.0         0.74
                     term_deposit_1503    Term Deposit                          26      3.49%      3.75%     -0.26%        Fixed    At Mat.          0.5         0.26
                     term_deposit_1504    Term Deposit                          23      3.06%      3.62%     -0.56%        Fixed    At Mat.          1.0         0.58
                     term_deposit_1505    Term Deposit                          24      2.75%      3.62%     -0.87%        Fixed    At Mat.          1.0         0.45
                     term_deposit_1506    Term Deposit                          43      3.32%      3.75%     -0.43%        Fixed    At Mat.          0.5         0.22
                     term_deposit_1507    Term Deposit                          23      3.16%      3.55%     -0.39%        Fixed    At Mat.          3.0          2.4
                     term_deposit_1508    Term Deposit                          13      2.79%      3.62%     -0.83%        Fixed    At Mat.          1.0         0.49
                     term_deposit_1509    Term Deposit                          33      2.90%      3.75%     -0.85%        Fixed    At Mat.          0.5         0.47
                     term_deposit_1510    Term Deposit                           9      3.23%      3.81%     -0.58%        Fixed    At Mat.         0.25         0.15
                     term_deposit_1511    Term Deposit                          10      3.30%      3.75%     -0.45%        Fixed    At Mat.          0.5         0.23
                     term_deposit_1512    Term Deposit                          24      3.25%      3.62%     -0.37%        Fixed    At Mat.          1.0         0.88
                     term_deposit_1513    Term Deposit                          26      3.35%      3.81%     -0.46%        Fixed    At Mat.         0.25         0.21
                     term_deposit_1514    Term Deposit                           9      3.29%      3.67%     -0.38%        Fixed    At Mat.          5.0         4.69
                     term_deposit_1515    Term Deposit                          15      3.07%      3.54%     -0.47%        Fixed    At Mat.          2.0          2.0
                     term_deposit_1516    Term Deposit                          13      2.93%      3.54%     -0.61%        Fixed    At Mat.          2.0         1.66
                     term_deposit_1517    Term Deposit                          14      3.08%      3.55%     -0.47%        Fixed    At Mat.          3.0         2.61
                     term_deposit_1518    Term Deposit                          34      3.05%      3.75%     -0.70%        Fixed    At Mat.          0.5         0.39
                     term_deposit_1519    Term Deposit                          30      2.83%      3.55%     -0.72%        Fixed    At Mat.          3.0         2.91
                     term_deposit_1520    Term Deposit                          19      3.42%      3.67%     -0.25%        Fixed    At Mat.          5.0         4.85
                     term_deposit_1521    Term Deposit                          14      2.89%      3.75%     -0.86%        Fixed    At Mat.          0.5         0.21
                     term_deposit_1522    Term Deposit                           9      2.97%      3.62%     -0.65%        Fixed    At Mat.          1.0         0.64
                     term_deposit_1523    Term Deposit                          45      3.24%      3.81%     -0.57%        Fixed    At Mat.         0.25         0.15
                     term_deposit_1524    Term Deposit                          28      3.44%      3.75%     -0.31%        Fixed    At Mat.          0.5         0.44
                     term_deposit_1525    Term Deposit                          13      3.45%      3.81%     -0.36%        Fixed    At Mat.         0.25         0.21
                     term_deposit_1526    Term Deposit                          30      3.03%      3.54%     -0.51%        Fixed    At Mat.          2.0         1.59
                     term_deposit_1527    Term Deposit                          19      3.51%      3.81%     -0.30%        Fixed    At Mat.         0.25         0.12
                     term_deposit_1528    Term Deposit                          16      3.15%      3.75%     -0.60%        Fixed    At Mat.          0.5         0.42
                     term_deposit_1529    Term Deposit                          25      3.38%      3.54%     -0.16%        Fixed    At Mat.          2.0          1.2
                     term_deposit_1530    Term Deposit                          12      3.05%      3.62%     -0.57%        Fixed    At Mat.          1.0         0.96
                     term_deposit_1531    Term Deposit                          16      3.35%      3.81%     -0.46%        Fixed    At Mat.         0.25         0.16
                     term_deposit_1532    Term Deposit                          21      2.84%      3.62%     -0.78%        Fixed    At Mat.          1.0         0.51
                     term_deposit_1533    Term Deposit                          14      3.20%      3.75%     -0.55%        Fixed    At Mat.          0.5         0.36
                     term_deposit_1534    Term Deposit                          29      3.27%      3.75%     -0.48%        Fixed    At Mat.          0.5         0.27
                     term_deposit_1535    Term Deposit                          59      3.02%      3.62%     -0.60%        Fixed    At Mat.          1.0         0.43
                     term_deposit_1536    Term Deposit                          12      3.38%      3.54%     -0.16%        Fixed    At Mat.          2.0         1.33
                     term_deposit_1537    Term Deposit                           7      3.15%      3.54%     -0.39%        Fixed    At Mat.          2.0          1.7
                     term_deposit_1538    Term Deposit                           6      3.05%      3.67%     -0.62%        Fixed    At Mat.          5.0         3.81
                     term_deposit_1539    Term Deposit                          18      3.08%      3.81%     -0.73%        Fixed    At Mat.         0.25         0.15
                     term_deposit_1540    Term Deposit                          13      2.73%      3.54%     -0.81%        Fixed    At Mat.          2.0         1.93
                     term_deposit_1541    Term Deposit                          22      2.94%      3.55%     -0.61%        Fixed    At Mat.          3.0         2.13
                     term_deposit_1542    Term Deposit                          21      3.35%      3.75%     -0.40%        Fixed    At Mat.          0.5          0.3
                     term_deposit_1543    Term Deposit                           7      2.77%      3.55%     -0.78%        Fixed    At Mat.          3.0         1.74
                     term_deposit_1544    Term Deposit                           7      3.22%      3.54%     -0.32%        Fixed    At Mat.          2.0         1.81
                     term_deposit_1545    Term Deposit                          23      3.04%      3.62%     -0.58%        Fixed    At Mat.          1.0         0.54
                     term_deposit_1546    Term Deposit                          21      3.33%      3.81%     -0.48%        Fixed    At Mat.         0.25         0.16
                     term_deposit_1547    Term Deposit                          15      3.10%      3.75%     -0.65%        Fixed    At Mat.          0.5          0.4
                     term_deposit_1548    Term Deposit                           7      3.20%      3.55%     -0.35%        Fixed    At Mat.          3.0         1.24
                     term_deposit_1549    Term Deposit                          26      3.50%      3.75%     -0.25%        Fixed    At Mat.          0.5         0.38
                     term_deposit_1550    Term Deposit                          41      3.49%      3.75%     -0.26%        Fixed    At Mat.          0.5         0.25
                     term_deposit_1551    Term Deposit                          23      3.06%      3.62%     -0.56%        Fixed    At Mat.          1.0         0.95
                     term_deposit_1552    Term Deposit                          12      3.39%      3.81%     -0.42%        Fixed    At Mat.         0.25         0.15
                     term_deposit_1553    Term Deposit                          20      3.20%      3.62%     -0.42%        Fixed    At Mat.          1.0         0.73
                     term_deposit_1554    Term Deposit                           9      3.11%      3.54%     -0.43%        Fixed    At Mat.          2.0         1.07
                     term_deposit_1555    Term Deposit                          36      2.98%      3.75%     -0.77%        Fixed    At Mat.          0.5         0.33
                     term_deposit_1556    Term Deposit                          20      3.54%      3.81%     -0.27%        Fixed    At Mat.         0.25         0.12
                     term_deposit_1557    Term Deposit                           7      3.20%      3.81%     -0.61%        Fixed    At Mat.         0.25         0.15
                     term_deposit_1558    Term Deposit                          16      3.36%      3.75%     -0.39%        Fixed    At Mat.          0.5         0.48
                     term_deposit_1559    Term Deposit                          26      3.27%      3.55%     -0.28%        Fixed    At Mat.          3.0         1.45
                     term_deposit_1560    Term Deposit                          16      3.01%      3.54%     -0.53%        Fixed    At Mat.          2.0         1.28
                     term_deposit_1561    Term Deposit                          16      3.29%      3.75%     -0.46%        Fixed    At Mat.          0.5         0.43
                     term_deposit_1562    Term Deposit                           9      3.14%      3.62%     -0.48%        Fixed    At Mat.          1.0         0.59
                     term_deposit_1563    Term Deposit                          27      3.37%      3.75%     -0.38%        Fixed    At Mat.          0.5         0.32
                     term_deposit_1564    Term Deposit                          13      2.71%      3.62%     -0.92%        Fixed    At Mat.          1.0         0.42
                     term_deposit_1565    Term Deposit                           5      3.48%      3.81%     -0.33%        Fixed    At Mat.         0.25         0.21
                     term_deposit_1566    Term Deposit                          15      3.42%      3.75%     -0.33%        Fixed    At Mat.          0.5         0.28
                     term_deposit_1567    Term Deposit                          35      3.13%      3.62%     -0.49%        Fixed    At Mat.          1.0         0.53
                     term_deposit_1568    Term Deposit                          15      3.25%      3.81%     -0.56%        Fixed    At Mat.         0.25         0.25
                     term_deposit_1569    Term Deposit                          55      3.01%      3.54%     -0.53%        Fixed    At Mat.          2.0         0.87
                     term_deposit_1570    Term Deposit                          25      3.44%      3.75%     -0.31%        Fixed    At Mat.          0.5         0.42
                     term_deposit_1571    Term Deposit                          24      3.21%      3.81%     -0.60%        Fixed    At Mat.         0.25         0.23
                     term_deposit_1572    Term Deposit                          18      2.99%      3.54%     -0.56%        Fixed    At Mat.          2.0         1.69
                     term_deposit_1573    Term Deposit                          19      3.29%      3.81%     -0.52%        Fixed    At Mat.         0.25         0.12
                     term_deposit_1574    Term Deposit                          16      3.12%      3.62%     -0.50%        Fixed    At Mat.          1.0         0.74
                     term_deposit_1575    Term Deposit                          16      2.92%      3.55%     -0.63%        Fixed    At Mat.          3.0         2.78
                     term_deposit_1576    Term Deposit                          27      3.10%      3.62%     -0.52%        Fixed    At Mat.          1.0         0.81
                     term_deposit_1577    Term Deposit                          11      3.02%      3.62%     -0.60%        Fixed    At Mat.          1.0         0.48
                     term_deposit_1578    Term Deposit                          10      3.06%      3.81%     -0.75%        Fixed    At Mat.         0.25         0.22
                     term_deposit_1579    Term Deposit                          10      3.04%      3.62%     -0.58%        Fixed    At Mat.          1.0         0.64
                     term_deposit_1580    Term Deposit                          66      3.01%      3.81%     -0.80%        Fixed    At Mat.         0.25         0.13
                     term_deposit_1581    Term Deposit                          27      3.46%      3.62%     -0.15%        Fixed    At Mat.          1.0         0.84
                     term_deposit_1582    Term Deposit                          23      3.15%      3.62%     -0.47%        Fixed    At Mat.          1.0         0.45
                     term_deposit_1583    Term Deposit                          10      3.27%      3.54%     -0.27%        Fixed    At Mat.          2.0          1.1
                     term_deposit_1584    Term Deposit                          28      3.66%      3.81%     -0.15%        Fixed    At Mat.         0.25         0.19
                     term_deposit_1585    Term Deposit                          18      3.08%      3.62%     -0.54%        Fixed    At Mat.          1.0         0.91
                     term_deposit_1586    Term Deposit                          22      3.28%      3.62%     -0.34%        Fixed    At Mat.          1.0         0.53
                     term_deposit_1587    Term Deposit                          11      3.25%      3.54%     -0.29%        Fixed    At Mat.          2.0         1.33
                     term_deposit_1588    Term Deposit                          21      3.02%      3.55%     -0.53%        Fixed    At Mat.          3.0         2.79
                     term_deposit_1589    Term Deposit                          15      3.03%      3.75%     -0.72%        Fixed    At Mat.          0.5         0.35
                     term_deposit_1590    Term Deposit                          12      3.31%      3.75%     -0.44%        Fixed    At Mat.          0.5         0.34
                     term_deposit_1591    Term Deposit                          30      3.06%      3.54%     -0.48%        Fixed    At Mat.          2.0         1.27
                     term_deposit_1592    Term Deposit                           8      2.57%      3.54%     -0.97%        Fixed    At Mat.          2.0         1.19
                     term_deposit_1593    Term Deposit                          27      3.38%      3.62%     -0.24%        Fixed    At Mat.          1.0         0.56
                     term_deposit_1594    Term Deposit                          29      3.01%      3.75%     -0.74%        Fixed    At Mat.          0.5         0.36
                     term_deposit_1595    Term Deposit                          11      2.98%      3.54%     -0.56%        Fixed    At Mat.          2.0         1.92
                     term_deposit_1596    Term Deposit                          12      3.40%      3.81%     -0.41%        Fixed    At Mat.         0.25         0.13
                     term_deposit_1597    Term Deposit                          17      3.25%      3.54%     -0.29%        Fixed    At Mat.          2.0         1.85
                     term_deposit_1598    Term Deposit                          23      2.84%      3.54%     -0.70%        Fixed    At Mat.          2.0          1.4
                     term_deposit_1599    Term Deposit                          18      3.34%      3.62%     -0.28%        Fixed    At Mat.          1.0         0.45
                     term_deposit_1600    Term Deposit                          25      3.25%      3.54%     -0.29%        Fixed    At Mat.          2.0         1.55
                     term_deposit_1601    Term Deposit                          56      3.34%      3.62%     -0.28%        Fixed    At Mat.          1.0         0.77
                     term_deposit_1602    Term Deposit                          14      3.25%      3.75%     -0.50%        Fixed    At Mat.          0.5         0.43
                     term_deposit_1603    Term Deposit                           7      3.27%      3.55%     -0.28%        Fixed    At Mat.          3.0         2.49
                     term_deposit_1604    Term Deposit                          32      3.19%      3.75%     -0.56%        Fixed    At Mat.          0.5         0.46
                     term_deposit_1605    Term Deposit                          53      3.35%      3.62%     -0.27%        Fixed    At Mat.          1.0         0.81
                     term_deposit_1606    Term Deposit                          24      3.41%      3.75%     -0.34%        Fixed    At Mat.          0.5         0.32
                     term_deposit_1607    Term Deposit                          10      3.24%      3.81%     -0.57%        Fixed    At Mat.         0.25         0.15
                     term_deposit_1608    Term Deposit                          18      3.11%      3.54%     -0.43%        Fixed    At Mat.          2.0         1.37
                     term_deposit_1609    Term Deposit                          10      3.46%      3.81%     -0.35%        Fixed    At Mat.         0.25         0.15
                     term_deposit_1610    Term Deposit                          28      3.55%      3.54%      0.01%        Fixed    At Mat.          2.0         1.88
                     term_deposit_1611    Term Deposit                           9      3.27%      3.75%     -0.48%        Fixed    At Mat.          0.5         0.22
                     term_deposit_1612    Term Deposit                          16      3.22%      3.75%     -0.53%        Fixed    At Mat.          0.5         0.32
                     term_deposit_1613    Term Deposit                          11      3.03%      3.54%     -0.51%        Fixed    At Mat.          2.0         0.98
                     term_deposit_1614    Term Deposit                          21      3.25%      3.55%     -0.30%        Fixed    At Mat.          3.0         2.71
                     term_deposit_1615    Term Deposit                          16      3.32%      3.54%     -0.22%        Fixed    At Mat.          2.0         0.92
                     term_deposit_1616    Term Deposit                          21      3.11%      3.75%     -0.64%        Fixed    At Mat.          0.5         0.34
                     term_deposit_1617    Term Deposit                          20      2.85%      3.67%     -0.82%        Fixed    At Mat.          5.0         4.24
                     term_deposit_1618    Term Deposit                          11      3.13%      3.81%     -0.68%        Fixed    At Mat.         0.25         0.17
                     term_deposit_1619    Term Deposit                          28      2.97%      3.54%     -0.57%        Fixed    At Mat.          2.0         1.07
                     term_deposit_1620    Term Deposit                          19      2.91%      3.55%     -0.64%        Fixed    At Mat.          3.0         2.39
                     term_deposit_1621    Term Deposit                          11      2.90%      3.54%     -0.64%        Fixed    At Mat.          2.0         1.95
                     term_deposit_1622    Term Deposit                          74      3.04%      3.55%     -0.51%        Fixed    At Mat.          3.0         1.69
                     term_deposit_1623    Term Deposit                          26      2.97%      3.62%     -0.65%        Fixed    At Mat.          1.0         0.69
                     term_deposit_1624    Term Deposit                          18      3.14%      3.62%     -0.48%        Fixed    At Mat.          1.0         0.68
                     term_deposit_1625    Term Deposit                          45      2.63%      3.62%     -0.99%        Fixed    At Mat.          1.0         0.95
                     term_deposit_1626    Term Deposit                          58      2.77%      3.62%     -0.85%        Fixed    At Mat.          1.0         0.44
                     term_deposit_1627    Term Deposit                          18      3.06%      3.62%     -0.56%        Fixed    At Mat.          1.0         0.63
                     term_deposit_1628    Term Deposit                          24      3.00%      3.81%     -0.81%        Fixed    At Mat.         0.25         0.19
                     term_deposit_1629    Term Deposit                          11      2.91%      3.54%     -0.63%        Fixed    At Mat.          2.0         1.88
                     term_deposit_1630    Term Deposit                          18      2.86%      3.67%     -0.81%        Fixed    At Mat.          5.0          3.8
                     term_deposit_1631    Term Deposit                          17      3.35%      3.62%     -0.27%        Fixed    At Mat.          1.0         0.64
                     term_deposit_1632    Term Deposit                          22      3.14%      3.54%     -0.40%        Fixed    At Mat.          2.0         1.34
                     term_deposit_1633    Term Deposit                          24      3.03%      3.54%     -0.51%        Fixed    At Mat.          2.0         1.18
                     term_deposit_1634    Term Deposit                          27      3.21%      3.62%     -0.41%        Fixed    At Mat.          1.0         0.77
                     term_deposit_1635    Term Deposit                          22      3.18%      3.62%     -0.44%        Fixed    At Mat.          1.0         0.89
                     term_deposit_1636    Term Deposit                           9      3.36%      3.54%     -0.18%        Fixed    At Mat.          2.0         0.96
                     term_deposit_1637    Term Deposit                          11      3.12%      3.62%     -0.50%        Fixed    At Mat.          1.0         0.89
                     term_deposit_1638    Term Deposit                          14      3.17%      3.81%     -0.64%        Fixed    At Mat.         0.25         0.12
                     term_deposit_1639    Term Deposit                          16      3.28%      3.81%     -0.53%        Fixed    At Mat.         0.25         0.18
                     term_deposit_1640    Term Deposit                          36      3.20%      3.62%     -0.42%        Fixed    At Mat.          1.0         0.45
                     term_deposit_1641    Term Deposit                          10      3.37%      3.81%     -0.44%        Fixed    At Mat.         0.25         0.19
                     term_deposit_1642    Term Deposit                          16      3.26%      3.81%     -0.55%        Fixed    At Mat.         0.25         0.14
                     term_deposit_1643    Term Deposit                          34      3.22%      3.62%     -0.40%        Fixed    At Mat.          1.0         0.55
                     term_deposit_1644    Term Deposit                          16      2.91%      3.55%     -0.64%        Fixed    At Mat.          3.0         1.59
                     term_deposit_1645    Term Deposit                          25      2.92%      3.62%     -0.70%        Fixed    At Mat.          1.0         0.84
                     term_deposit_1646    Term Deposit                          18      2.94%      3.55%     -0.61%        Fixed    At Mat.          3.0         1.23
                     term_deposit_1647    Term Deposit                          23      3.63%      3.75%     -0.12%        Fixed    At Mat.          0.5         0.43
                     term_deposit_1648    Term Deposit                          17      3.13%      3.62%     -0.49%        Fixed    At Mat.          1.0         0.62
                     term_deposit_1649    Term Deposit                          29      3.23%      3.75%     -0.52%        Fixed    At Mat.          0.5         0.32
                     term_deposit_1650    Term Deposit                           8      2.94%      3.62%     -0.68%        Fixed    At Mat.          1.0          0.5
                     term_deposit_1651    Term Deposit                          16      3.40%      3.81%     -0.41%        Fixed    At Mat.         0.25         0.21
                     term_deposit_1652    Term Deposit                          23      3.20%      3.67%     -0.47%        Fixed    At Mat.          5.0         4.58
                     term_deposit_1653    Term Deposit                          27      2.80%      3.62%     -0.81%        Fixed    At Mat.          1.0         0.96
                     term_deposit_1654    Term Deposit                          47      3.46%      3.67%     -0.21%        Fixed    At Mat.          5.0         2.32
                     term_deposit_1655    Term Deposit                          15      2.95%      3.54%     -0.59%        Fixed    At Mat.          2.0         1.94
                     term_deposit_1656    Term Deposit                          47      2.96%      3.75%     -0.79%        Fixed    At Mat.          0.5         0.43
                     term_deposit_1657    Term Deposit                          13      3.09%      3.62%     -0.53%        Fixed    At Mat.          1.0         0.79
                     term_deposit_1658    Term Deposit                          43      2.78%      3.55%     -0.77%        Fixed    At Mat.          3.0         1.36
                     term_deposit_1659    Term Deposit                          32      2.81%      3.62%     -0.81%        Fixed    At Mat.          1.0          0.5
                     term_deposit_1660    Term Deposit                          11      3.22%      3.62%     -0.40%        Fixed    At Mat.          1.0         0.78
                     term_deposit_1661    Term Deposit                          23      3.46%      3.75%     -0.29%        Fixed    At Mat.          0.5         0.22
                     term_deposit_1662    Term Deposit                          19      3.49%      3.75%     -0.26%        Fixed    At Mat.          0.5         0.27
                     term_deposit_1663    Term Deposit                          28      2.96%      3.54%     -0.58%        Fixed    At Mat.          2.0         0.99
                     term_deposit_1664    Term Deposit                          17      2.93%      3.62%     -0.69%        Fixed    At Mat.          1.0         0.89
                     term_deposit_1665    Term Deposit                          16      3.04%      3.62%     -0.58%        Fixed    At Mat.          1.0         0.78
                     term_deposit_1666    Term Deposit                          44      3.27%      3.62%     -0.35%        Fixed    At Mat.          1.0         0.82
                     term_deposit_1667    Term Deposit                          18      3.08%      3.62%     -0.54%        Fixed    At Mat.          1.0         0.98
                     term_deposit_1668    Term Deposit                          32      2.96%      3.62%     -0.66%        Fixed    At Mat.          1.0         0.74
                     term_deposit_1669    Term Deposit                          17      3.52%      3.81%     -0.29%        Fixed    At Mat.         0.25         0.24
                     term_deposit_1670    Term Deposit                          53      3.02%      3.62%     -0.60%        Fixed    At Mat.          1.0         0.68
                     term_deposit_1671    Term Deposit                          13      3.05%      3.75%     -0.70%        Fixed    At Mat.          0.5         0.44
                     term_deposit_1672    Term Deposit                          13      2.37%      3.67%     -1.30%        Fixed    At Mat.          5.0         3.48
                     term_deposit_1673    Term Deposit                          48      3.17%      3.75%     -0.58%        Fixed    At Mat.          0.5         0.46
                     term_deposit_1674    Term Deposit                          15      3.14%      3.81%     -0.67%        Fixed    At Mat.         0.25         0.17
                     term_deposit_1675    Term Deposit                          50      3.68%      3.62%      0.06%        Fixed    At Mat.          1.0         0.89
                     term_deposit_1676    Term Deposit                          33      3.41%      3.81%     -0.40%        Fixed    At Mat.         0.25         0.14
                     term_deposit_1677    Term Deposit                          18      3.00%      3.62%     -0.62%        Fixed    At Mat.          1.0         0.83
                     term_deposit_1678    Term Deposit                           7      3.14%      3.55%     -0.41%        Fixed    At Mat.          3.0         1.45
                     term_deposit_1679    Term Deposit                          19      2.96%      3.75%     -0.78%        Fixed    At Mat.          0.5         0.24
                     term_deposit_1680    Term Deposit                          21      3.36%      3.54%     -0.18%        Fixed    At Mat.          2.0         1.61
                     term_deposit_1681    Term Deposit                          39      3.38%      3.75%     -0.37%        Fixed    At Mat.          0.5         0.21
                     term_deposit_1682    Term Deposit                          50      3.40%      3.62%     -0.22%        Fixed    At Mat.          1.0         0.72
                     term_deposit_1683    Term Deposit                          13      3.15%      3.67%     -0.52%        Fixed    At Mat.          5.0         4.61
                     term_deposit_1684    Term Deposit                          31      2.98%      3.55%     -0.57%        Fixed    At Mat.          3.0         2.53
                     term_deposit_1685    Term Deposit                          31      3.13%      3.67%     -0.54%        Fixed    At Mat.          5.0         4.25
                     term_deposit_1686    Term Deposit                          37      2.97%      3.62%     -0.65%        Fixed    At Mat.          1.0         0.71
                     term_deposit_1687    Term Deposit                          26      3.41%      3.62%     -0.21%        Fixed    At Mat.          1.0         0.44
                     term_deposit_1688    Term Deposit                           6      2.87%      3.62%     -0.75%        Fixed    At Mat.          1.0         0.44
                     term_deposit_1689    Term Deposit                          18      2.82%      3.54%     -0.72%        Fixed    At Mat.          2.0         0.82
                     term_deposit_1690    Term Deposit                          10      3.14%      3.75%     -0.61%        Fixed    At Mat.          0.5         0.44
                     term_deposit_1691    Term Deposit                          17      2.92%      3.62%     -0.70%        Fixed    At Mat.          1.0         0.42
                     term_deposit_1692    Term Deposit                          35      3.05%      3.75%     -0.70%        Fixed    At Mat.          0.5         0.23
                     term_deposit_1693    Term Deposit                          23      3.41%      3.81%     -0.40%        Fixed    At Mat.         0.25         0.24
                     term_deposit_1694    Term Deposit                          38      2.78%      3.54%     -0.76%        Fixed    At Mat.          2.0         0.92
                     term_deposit_1695    Term Deposit                          24      3.25%      3.62%     -0.38%        Fixed    At Mat.          1.0         0.72
                     term_deposit_1696    Term Deposit                           9      2.87%      3.54%     -0.67%        Fixed    At Mat.          2.0         1.91
                     term_deposit_1697    Term Deposit                           4      3.03%      3.55%     -0.52%        Fixed    At Mat.          3.0         2.03
                     term_deposit_1698    Term Deposit                          21      3.41%      3.75%     -0.34%        Fixed    At Mat.          0.5         0.41
                     term_deposit_1699    Term Deposit                          17      2.84%      3.54%     -0.70%        Fixed    At Mat.          2.0          1.8
                     term_deposit_1700    Term Deposit                          11      2.82%      3.62%     -0.80%        Fixed    At Mat.          1.0         0.49
                     term_deposit_1701    Term Deposit                           7      3.02%      3.54%     -0.52%        Fixed    At Mat.          2.0         1.99
                     term_deposit_1702    Term Deposit                          12      3.32%      3.54%     -0.22%        Fixed    At Mat.          2.0         1.27
                     term_deposit_1703    Term Deposit                          17      3.31%      3.62%     -0.31%        Fixed    At Mat.          1.0         0.77
                     term_deposit_1704    Term Deposit                          29      3.12%      3.55%     -0.43%        Fixed    At Mat.          3.0         1.65
